Removed Member From Class: ClassName=M8 Member=C16
Removed Member From Class: ClassName=M8 Member=C17
Change Component Library : Designator=U23_M5 Old Library=AUVic_Integrated_Library_Sensors.IntLib New Library=AUVic_Schematic_Library_Sensors.SchLib
Change Component Library : Designator=U23_M6 Old Library=AUVic_Integrated_Library_Sensors.IntLib New Library=AUVic_Schematic_Library_Sensors.SchLib
Change Component Library : Designator=U23_M7 Old Library=AUVic_Integrated_Library_Sensors.IntLib New Library=AUVic_Schematic_Library_Sensors.SchLib
Change Component Library : Designator=U23_M8 Old Library=AUVic_Integrated_Library_Sensors.IntLib New Library=AUVic_Schematic_Library_Sensors.SchLib
Change component parameters: Designator = "U23_M1"; Footprint = "SOT23-5"; UniqueID = "\1WWVYVWXD\YJKBKTEJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Jacob Lower"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Created On"; Value = "2016-03-16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "ZXCT1110W5-7DICT-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "U23_M2"; Footprint = "SOT23-5"; UniqueID = "\2WWVYVWXD\YJKBKTEJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Jacob Lower"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Created On"; Value = "2016-03-16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "ZXCT1110W5-7DICT-ND"; VariantName = "[No Variations]"
